crop_filename,original_image,ann_id,x,y,w,h,gender,upper_color,lower_color
ob1_10_RD_P1_frame_001030_9.png,10_RD_P1_frame_001030.png,9,716,67,5,13,Female,Green,Black
ob1_10_RD_P1_frame_000940_0.png,10_RD_P1_frame_000940.png,0,677,261,23,49,Female,Brown,Gray
ob1_10_RD_P1_frame_000940_1.png,10_RD_P1_frame_000940.png,1,771,86,8,14,Female,Green,Black
ob1_10_RD_P1_frame_000940_2.png,10_RD_P1_frame_000940.png,2,977,168,9,21,Female,Green,Black
ob1_10_RD_P1_frame_000940_3.png,10_RD_P1_frame_000940.png,3,706,67,7,16,Female,Green,Black
ob1_10_RD_P1_frame_000940_4.png,10_RD_P1_frame_000940.png,4,721,220,12,34,Female,Green,Black
ob1_10_RD_P1_frame_000940_5.png,10_RD_P1_frame_000940.png,5,706,217,13,33,Female,Green,Black
ob1_10_RD_P1_frame_000940_6.png,10_RD_P1_frame_000940.png,6,757,73,7,15,Female,Green,Black
ob1_10_RD_P1_frame_000940_7.png,10_RD_P1_frame_000940.png,7,738,59,8,14,Female,Green,Black
ob1_10_RD_P1_frame_000940_8.png,10_RD_P1_frame_000940.png,8,773,101,8,16,Female,Green,Black
ob1_10_RD_P1_frame_000940_9.png,10_RD_P1_frame_000940.png,9,716,70,6,14,Female,Green,Black
ob1_10_RD_P1_frame_000990_0.png,10_RD_P1_frame_000990.png,0,677,247,23,43,Female,Brown,Gray
ob1_10_RD_P1_frame_000990_1.png,10_RD_P1_frame_000990.png,1,784,83,8,15,Female,Green,Black
ob1_10_RD_P1_frame_000990_2.png,10_RD_P1_frame_000990.png,2,985,163,9,20,Female,Green,Black
ob1_10_RD_P1_frame_000990_3.png,10_RD_P1_frame_000990.png,3,711,66,5,16,Female,Green,Black
ob1_10_RD_P1_frame_000990_4.png,10_RD_P1_frame_000990.png,4,734,57,6,13,Female,Green,Black
ob1_10_RD_P1_frame_000990_5.png,10_RD_P1_frame_000990.png,5,726,209,12,33,Female,Green,Black
ob1_10_RD_P1_frame_000990_6.png,10_RD_P1_frame_000990.png,6,710,205,15,34,Female,Green,Black
ob1_10_RD_P1_frame_000990_7.png,10_RD_P1_frame_000990.png,7,755,74,7,13,Female,Green,Black
ob1_10_RD_P1_frame_000990_8.png,10_RD_P1_frame_000990.png,8,741,58,5,14,Female,Green,Black
ob1_10_RD_P1_frame_000990_9.png,10_RD_P1_frame_000990.png,9,771,92,8,19,Female,Green,Black
ob1_10_RD_P1_frame_000990_10.png,10_RD_P1_frame_000990.png,10,717,68,5,14,Female,Green,Black
ob1_10_RD_P1_frame_001010_0.png,10_RD_P1_frame_001010.png,0,676,239,23,41,Female,Brown,Gray
ob1_10_RD_P1_frame_001010_1.png,10_RD_P1_frame_001010.png,1,790,84,8,16,Female,Green,Black
ob1_10_RD_P1_frame_001010_2.png,10_RD_P1_frame_001010.png,2,986,159,10,23,Female,Green,Black
ob1_10_RD_P1_frame_001010_3.png,10_RD_P1_frame_001010.png,3,711,65,5,15,Female,Green,Black
ob1_10_RD_P1_frame_001010_4.png,10_RD_P1_frame_001010.png,4,737,59,5,12,Female,Green,Black
ob1_10_RD_P1_frame_001010_5.png,10_RD_P1_frame_001010.png,5,725,203,12,34,Female,Green,Black
ob1_10_RD_P1_frame_001010_6.png,10_RD_P1_frame_001010.png,6,710,201,14,34,Female,Green,Black
ob1_10_RD_P1_frame_001010_7.png,10_RD_P1_frame_001010.png,7,754,73,8,15,Female,Green,Black
ob1_10_RD_P1_frame_001010_8.png,10_RD_P1_frame_001010.png,8,742,58,6,14,Female,Green,Black
ob1_10_RD_P1_frame_001010_9.png,10_RD_P1_frame_001010.png,9,770,90,8,19,Female,Green,Black
ob1_10_RD_P1_frame_001010_10.png,10_RD_P1_frame_001010.png,10,716,66,5,15,Female,Green,Black
ob1_10_RD_P1_frame_000980_0.png,10_RD_P1_frame_000980.png,0,677,250,23,43,Female,Brown,Gray
ob1_10_RD_P1_frame_000980_1.png,10_RD_P1_frame_000980.png,1,782,84,8,16,Female,Green,Black
ob1_10_RD_P1_frame_000980_2.png,10_RD_P1_frame_000980.png,2,982,165,8,18,Female,Green,Black
ob1_10_RD_P1_frame_000980_3.png,10_RD_P1_frame_000980.png,3,711,66,5,16,Female,Green,Black
ob1_10_RD_P1_frame_000980_4.png,10_RD_P1_frame_000980.png,4,734,57,5,13,Female,Green,Black
ob1_10_RD_P1_frame_000980_5.png,10_RD_P1_frame_000980.png,5,726,211,12,34,Female,Green,Black
ob1_10_RD_P1_frame_000980_6.png,10_RD_P1_frame_000980.png,6,710,208,13,33,Female,Green,Black
ob1_10_RD_P1_frame_000980_7.png,10_RD_P1_frame_000980.png,7,755,74,7,13,Female,Green,Black
ob1_10_RD_P1_frame_000980_8.png,10_RD_P1_frame_000980.png,8,740,58,6,14,Female,Green,Black
ob1_10_RD_P1_frame_000980_9.png,10_RD_P1_frame_000980.png,9,771,93,8,20,Female,Green,Black
ob1_10_RD_P1_frame_000980_10.png,10_RD_P1_frame_000980.png,10,718,69,5,14,Female,Green,Black
ob1_10_RD_P1_frame_001000_0.png,10_RD_P1_frame_001000.png,0,676,243,23,42,Female,Brown,Gray
ob1_10_RD_P1_frame_001000_1.png,10_RD_P1_frame_001000.png,1,789,83,7,16,Female,Green,Black
ob1_10_RD_P1_frame_001000_2.png,10_RD_P1_frame_001000.png,2,986,161,9,21,Female,Green,Black
ob1_10_RD_P1_frame_001000_3.png,10_RD_P1_frame_001000.png,3,711,65,5,15,Female,Green,Black
ob1_10_RD_P1_frame_001000_4.png,10_RD_P1_frame_001000.png,4,736,59,6,12,Female,Green,Black
ob1_10_RD_P1_frame_001000_5.png,10_RD_P1_frame_001000.png,5,725,205,12,34,Female,Green,Black
ob1_10_RD_P1_frame_001000_6.png,10_RD_P1_frame_001000.png,6,710,203,14,34,Female,Green,Black
ob1_10_RD_P1_frame_001000_7.png,10_RD_P1_frame_001000.png,7,754,73,8,15,Female,Green,Black
ob1_10_RD_P1_frame_001000_8.png,10_RD_P1_frame_001000.png,8,741,58,6,14,Female,Green,Black
ob1_10_RD_P1_frame_001000_9.png,10_RD_P1_frame_001000.png,9,770,91,8,19,Female,Green,Black
ob1_10_RD_P1_frame_001000_10.png,10_RD_P1_frame_001000.png,10,716,68,5,14,Female,Green,Black
ob1_10_RD_P1_frame_000950_0.png,10_RD_P1_frame_000950.png,0,677,255,23,49,Female,Brown,Gray
ob1_10_RD_P1_frame_000950_1.png,10_RD_P1_frame_000950.png,1,773,84,8,15,Female,Green,Black
ob1_10_RD_P1_frame_000950_2.png,10_RD_P1_frame_000950.png,2,978,168,9,19,Female,Green,Black
ob1_10_RD_P1_frame_000950_3.png,10_RD_P1_frame_000950.png,3,707,66,8,16,Female,Green,Black
ob1_10_RD_P1_frame_000950_4.png,10_RD_P1_frame_000950.png,4,730,56,4,13,Female,Green,Black
ob1_10_RD_P1_frame_000950_5.png,10_RD_P1_frame_000950.png,5,722,219,11,33,Female,Green,Black
ob1_10_RD_P1_frame_000950_6.png,10_RD_P1_frame_000950.png,6,706,214,13,34,Female,Green,Black
ob1_10_RD_P1_frame_000950_7.png,10_RD_P1_frame_000950.png,7,757,73,7,15,Female,Green,Black
ob1_10_RD_P1_frame_000950_8.png,10_RD_P1_frame_000950.png,8,738,59,8,14,Female,Green,Black
ob1_10_RD_P1_frame_000950_9.png,10_RD_P1_frame_000950.png,9,771,100,9,15,Female,Green,Black
ob1_10_RD_P1_frame_000950_10.png,10_RD_P1_frame_000950.png,10,716,69,5,14,Female,Green,Black
ob1_10_RD_P1_frame_001040_0.png,10_RD_P1_frame_001040.png,0,677,228,23,43,Female,Brown,Gray
ob1_10_RD_P1_frame_001040_1.png,10_RD_P1_frame_001040.png,1,994,156,9,22,Female,Green,Black
ob1_10_RD_P1_frame_001040_2.png,10_RD_P1_frame_001040.png,2,711,64,5,15,Female,Green,Black
ob1_10_RD_P1_frame_001040_3.png,10_RD_P1_frame_001040.png,3,739,59,6,12,Female,Green,Black
ob1_10_RD_P1_frame_001040_4.png,10_RD_P1_frame_001040.png,4,725,195,12,34,Female,Green,Black
ob1_10_RD_P1_frame_001040_5.png,10_RD_P1_frame_001040.png,5,714,189,13,33,Female,Green,Black
ob1_10_RD_P1_frame_001040_6.png,10_RD_P1_frame_001040.png,6,754,75,7,15,Female,Green,Black
ob1_10_RD_P1_frame_001040_7.png,10_RD_P1_frame_001040.png,7,745,56,5,13,Female,Green,Black
ob1_10_RD_P1_frame_001040_8.png,10_RD_P1_frame_001040.png,8,768,88,8,19,Female,Green,Black
ob1_10_RD_P1_frame_001040_9.png,10_RD_P1_frame_001040.png,9,716,65,5,15,Female,Green,Black
ob1_10_RD_P1_frame_001050_0.png,10_RD_P1_frame_001050.png,0,676,226,23,42,Female,Brown,Gray
ob1_10_RD_P1_frame_001050_1.png,10_RD_P1_frame_001050.png,1,998,155,10,22,Female,Green,Black
ob1_10_RD_P1_frame_001050_2.png,10_RD_P1_frame_001050.png,2,711,63,6,15,Female,Green,Black
ob1_10_RD_P1_frame_001050_3.png,10_RD_P1_frame_001050.png,3,739,59,6,12,Female,Green,Black
ob1_10_RD_P1_frame_001050_4.png,10_RD_P1_frame_001050.png,4,726,194,12,34,Female,Green,Black
ob1_10_RD_P1_frame_001050_5.png,10_RD_P1_frame_001050.png,5,714,189,13,33,Female,Green,Black
ob1_10_RD_P1_frame_001050_6.png,10_RD_P1_frame_001050.png,6,752,75,9,15,Female,Green,Black
ob1_10_RD_P1_frame_001050_7.png,10_RD_P1_frame_001050.png,7,745,56,5,13,Female,Green,Black
ob1_10_RD_P1_frame_001050_8.png,10_RD_P1_frame_001050.png,8,768,87,8,18,Female,Green,Black
ob1_10_RD_P1_frame_001050_9.png,10_RD_P1_frame_001050.png,9,716,66,5,13,Female,Green,Black
ob1_10_RD_P1_frame_001020_0.png,10_RD_P1_frame_001020.png,0,676,233,22,43,Female,Brown,Gray
ob1_10_RD_P1_frame_001020_1.png,10_RD_P1_frame_001020.png,1,989,158,9,23,Female,Green,Black
ob1_10_RD_P1_frame_001020_2.png,10_RD_P1_frame_001020.png,2,711,66,5,13,Female,Green,Black
ob1_10_RD_P1_frame_001020_3.png,10_RD_P1_frame_001020.png,3,738,60,5,12,Female,Green,Black
ob1_10_RD_P1_frame_001020_4.png,10_RD_P1_frame_001020.png,4,725,202,12,34,Female,Green,Black
ob1_10_RD_P1_frame_001020_5.png,10_RD_P1_frame_001020.png,5,712,196,14,35,Female,Green,Black
ob1_10_RD_P1_frame_001020_6.png,10_RD_P1_frame_001020.png,6,754,73,8,15,Female,Green,Black
ob1_10_RD_P1_frame_001020_7.png,10_RD_P1_frame_001020.png,7,745,57,5,13,Female,Green,Black
ob1_10_RD_P1_frame_001020_8.png,10_RD_P1_frame_001020.png,8,770,89,8,19,Female,Green,Black
ob1_10_RD_P1_frame_001020_9.png,10_RD_P1_frame_001020.png,9,716,66,5,15,Female,Green,Black
ob1_10_RD_P1_frame_001160_0.png,10_RD_P1_frame_001160.png,0,682,203,19,43,Female,Brown,Gray
ob1_10_RD_P1_frame_001160_1.png,10_RD_P1_frame_001160.png,1,1026,146,10,22,Female,Brown,Gray
ob1_10_RD_P1_frame_001160_2.png,10_RD_P1_frame_001160.png,2,712,62,6,15,Female,Brown,Gray
ob1_10_RD_P1_frame_001160_3.png,10_RD_P1_frame_001160.png,3,742,59,6,12,Female,Brown,Gray
ob1_10_RD_P1_frame_001160_4.png,10_RD_P1_frame_001160.png,4,681,65,5,17,Female,Brown,Gray
ob1_10_RD_P1_frame_001160_5.png,10_RD_P1_frame_001160.png,5,742,181,11,33,Female,Green,Black
ob1_10_RD_P1_frame_001160_6.png,10_RD_P1_frame_001160.png,6,732,174,14,34,Female,Brown,Gray
ob1_10_RD_P1_frame_001160_7.png,10_RD_P1_frame_001160.png,7,754,80,8,17,Female,Brown,Gray
ob1_10_RD_P1_frame_001160_8.png,10_RD_P1_frame_001160.png,8,770,80,8,19,Female,Brown,Gray
ob1_10_RD_P1_frame_001160_9.png,10_RD_P1_frame_001160.png,9,719,63,4,15,Female,Brown,Gray
ob1_10_RD_P1_frame_001180_0.png,10_RD_P1_frame_001180.png,0,684,199,20,42,Female,Brown,Gray
ob1_10_RD_P1_frame_001180_1.png,10_RD_P1_frame_001180.png,1,1027,145,11,22,Female,Brown,Gray
ob1_10_RD_P1_frame_001180_2.png,10_RD_P1_frame_001180.png,2,712,62,5,15,Female,Brown,Gray
ob1_10_RD_P1_frame_001180_3.png,10_RD_P1_frame_001180.png,3,747,60,5,12,Female,Brown,Gray
ob1_10_RD_P1_frame_001180_4.png,10_RD_P1_frame_001180.png,4,687,67,7,13,Female,Brown,Gray
ob1_10_RD_P1_frame_001180_5.png,10_RD_P1_frame_001180.png,5,745,180,12,33,Female,Green,Black
ob1_10_RD_P1_frame_001180_6.png,10_RD_P1_frame_001180.png,6,736,171,14,33,Female,Brown,Gray
ob1_10_RD_P1_frame_001180_7.png,10_RD_P1_frame_001180.png,7,755,81,8,17,Female,Brown,Gray
ob1_10_RD_P1_frame_001180_8.png,10_RD_P1_frame_001180.png,8,770,80,8,19,Female,Brown,Gray
ob1_10_RD_P1_frame_001180_9.png,10_RD_P1_frame_001180.png,9,720,63,4,15,Female,Brown,Gray
ob1_10_RD_P1_frame_001170_0.png,10_RD_P1_frame_001170.png,0,685,203,18,41,Female,Brown,Gray
ob1_10_RD_P1_frame_001170_1.png,10_RD_P1_frame_001170.png,1,1027,145,9,22,Female,Brown,Gray
ob1_10_RD_P1_frame_001170_2.png,10_RD_P1_frame_001170.png,2,712,63,6,13,Female,Brown,Gray
ob1_10_RD_P1_frame_001170_3.png,10_RD_P1_frame_001170.png,3,744,60,4,12,Female,Brown,Gray
ob1_10_RD_P1_frame_001170_4.png,10_RD_P1_frame_001170.png,4,681,67,8,13,Female,Brown,Gray
ob1_10_RD_P1_frame_001170_5.png,10_RD_P1_frame_001170.png,5,742,181,12,33,Female,Green,Black
ob1_10_RD_P1_frame_001170_6.png,10_RD_P1_frame_001170.png,6,734,172,13,33,Female,Brown,Gray
ob1_10_RD_P1_frame_001170_7.png,10_RD_P1_frame_001170.png,7,755,79,8,18,Female,Brown,Gray
ob1_10_RD_P1_frame_001170_8.png,10_RD_P1_frame_001170.png,8,770,81,8,18,Female,Brown,Gray
ob1_10_RD_P1_frame_001170_9.png,10_RD_P1_frame_001170.png,9,720,63,4,15,Female,Brown,Gray
ob1_10_RD_P1_frame_001080_0.png,10_RD_P1_frame_001080.png,0,676,222,22,41,Female,Brown,Gray
ob1_10_RD_P1_frame_001080_1.png,10_RD_P1_frame_001080.png,1,1006,154,8,22,Female,Brown,Gray
ob1_10_RD_P1_frame_001080_2.png,10_RD_P1_frame_001080.png,2,711,63,6,13,Female,Brown,Gray
ob1_10_RD_P1_frame_001080_3.png,10_RD_P1_frame_001080.png,3,739,59,6,12,Female,Brown,Gray
ob1_10_RD_P1_frame_001080_4.png,10_RD_P1_frame_001080.png,4,731,191,12,34,Female,Green,Black
ob1_10_RD_P1_frame_001080_5.png,10_RD_P1_frame_001080.png,5,716,185,14,34,Female,Brown,Gray
ob1_10_RD_P1_frame_001080_6.png,10_RD_P1_frame_001080.png,6,752,75,9,17,Female,Brown,Gray
ob1_10_RD_P1_frame_001080_7.png,10_RD_P1_frame_001080.png,7,745,55,5,13,Female,Brown,Gray
ob1_10_RD_P1_frame_001080_8.png,10_RD_P1_frame_001080.png,8,768,86,8,19,Female,Brown,Gray
ob1_10_RD_P1_frame_001080_9.png,10_RD_P1_frame_001080.png,9,716,64,5,15,Female,Brown,Gray
ob1_10_RD_P1_frame_001150_0.png,10_RD_P1_frame_001150.png,0,681,205,19,43,Female,Brown,Gray
ob1_10_RD_P1_frame_001150_1.png,10_RD_P1_frame_001150.png,1,1024,146,9,22,Female,Brown,Gray
ob1_10_RD_P1_frame_001150_2.png,10_RD_P1_frame_001150.png,2,712,62,4,15,Female,Brown,Gray
ob1_10_RD_P1_frame_001150_3.png,10_RD_P1_frame_001150.png,3,741,59,6,12,Female,Brown,Gray
ob1_10_RD_P1_frame_001150_4.png,10_RD_P1_frame_001150.png,4,739,182,12,34,Female,Green,Black
ob1_10_RD_P1_frame_001150_5.png,10_RD_P1_frame_001150.png,5,730,176,13,34,Female,Brown,Gray
ob1_10_RD_P1_frame_001150_6.png,10_RD_P1_frame_001150.png,6,753,80,8,17,Female,Brown,Gray
ob1_10_RD_P1_frame_001150_7.png,10_RD_P1_frame_001150.png,7,770,82,8,18,Female,Brown,Gray
ob1_10_RD_P1_frame_001150_8.png,10_RD_P1_frame_001150.png,8,719,63,4,15,Female,Brown,Gray
ob1_10_RD_P1_frame_001090_0.png,10_RD_P1_frame_001090.png,0,676,221,22,41,Female,Brown,Gray
ob1_10_RD_P1_frame_001090_1.png,10_RD_P1_frame_001090.png,1,1008,153,9,22,Female,Brown,Gray
ob1_10_RD_P1_frame_001090_2.png,10_RD_P1_frame_001090.png,2,711,62,6,15,Female,Brown,Gray
ob1_10_RD_P1_frame_001090_3.png,10_RD_P1_frame_001090.png,3,739,59,6,12,Female,Brown,Gray
ob1_10_RD_P1_frame_001090_4.png,10_RD_P1_frame_001090.png,4,734,191,12,34,Female,Green,Black
ob1_10_RD_P1_frame_001090_5.png,10_RD_P1_frame_001090.png,5,717,185,13,34,Female,Brown,Gray
ob1_10_RD_P1_frame_001090_6.png,10_RD_P1_frame_001090.png,6,752,75,9,17,Female,Brown,Gray
ob1_10_RD_P1_frame_001090_7.png,10_RD_P1_frame_001090.png,7,745,55,5,13,Female,Brown,Gray
ob1_10_RD_P1_frame_001090_8.png,10_RD_P1_frame_001090.png,8,768,85,8,18,Female,Brown,Gray
ob1_10_RD_P1_frame_001090_9.png,10_RD_P1_frame_001090.png,9,718,64,5,15,Female,Brown,Gray
ob1_10_RD_P1_frame_001130_0.png,10_RD_P1_frame_001130.png,0,680,209,20,42,Female,Brown,Gray
ob1_10_RD_P1_frame_001130_1.png,10_RD_P1_frame_001130.png,1,1017,149,10,23,Female,Brown,Gray
ob1_10_RD_P1_frame_001130_2.png,10_RD_P1_frame_001130.png,2,712,61,4,14,Female,Brown,Gray
ob1_10_RD_P1_frame_001130_3.png,10_RD_P1_frame_001130.png,3,740,58,6,11,Female,Brown,Gray
ob1_10_RD_P1_frame_001130_4.png,10_RD_P1_frame_001130.png,4,738,186,12,32,Female,Green,Black
ob1_10_RD_P1_frame_001130_5.png,10_RD_P1_frame_001130.png,5,725,181,15,33,Female,Brown,Gray
ob1_10_RD_P1_frame_001130_6.png,10_RD_P1_frame_001130.png,6,752,79,8,17,Female,Brown,Gray
ob1_10_RD_P1_frame_001130_7.png,10_RD_P1_frame_001130.png,7,768,83,8,18,Female,Brown,Gray
ob1_10_RD_P1_frame_001130_8.png,10_RD_P1_frame_001130.png,8,719,64,4,13,Female,Brown,Gray
ob1_10_RD_P1_frame_001120_0.png,10_RD_P1_frame_001120.png,0,680,211,19,43,Female,Brown,Gray
ob1_10_RD_P1_frame_001120_1.png,10_RD_P1_frame_001120.png,1,1016,149,9,23,Female,Brown,Gray
ob1_10_RD_P1_frame_001120_2.png,10_RD_P1_frame_001120.png,2,712,61,4,14,Female,Brown,Gray
ob1_10_RD_P1_frame_001120_3.png,10_RD_P1_frame_001120.png,3,739,59,6,12,Female,Brown,Gray
ob1_10_RD_P1_frame_001120_4.png,10_RD_P1_frame_001120.png,4,738,185,12,34,Female,Green,Black
ob1_10_RD_P1_frame_001120_5.png,10_RD_P1_frame_001120.png,5,723,182,15,34,Female,Brown,Gray
ob1_10_RD_P1_frame_001120_6.png,10_RD_P1_frame_001120.png,6,752,77,9,18,Female,Brown,Gray
ob1_10_RD_P1_frame_001120_7.png,10_RD_P1_frame_001120.png,7,768,82,8,19,Female,Brown,Gray
ob1_10_RD_P1_frame_001120_8.png,10_RD_P1_frame_001120.png,8,718,64,5,13,Female,Brown,Gray
ob1_10_RD_P1_frame_001140_0.png,10_RD_P1_frame_001140.png,0,682,208,18,42,Female,Brown,Gray
ob1_10_RD_P1_frame_001140_1.png,10_RD_P1_frame_001140.png,1,1021,146,11,22,Female,Brown,Gray
ob1_10_RD_P1_frame_001140_2.png,10_RD_P1_frame_001140.png,2,712,61,4,14,Female,Brown,Gray
ob1_10_RD_P1_frame_001140_3.png,10_RD_P1_frame_001140.png,3,741,57,5,13,Female,Brown,Gray
ob1_10_RD_P1_frame_001140_4.png,10_RD_P1_frame_001140.png,4,739,185,12,34,Female,Green,Black
ob1_10_RD_P1_frame_001140_5.png,10_RD_P1_frame_001140.png,5,726,180,15,33,Female,Brown,Gray
ob1_10_RD_P1_frame_001140_6.png,10_RD_P1_frame_001140.png,6,753,78,9,18,Female,Brown,Gray
ob1_10_RD_P1_frame_001140_7.png,10_RD_P1_frame_001140.png,7,768,81,8,19,Female,Brown,Gray
ob1_10_RD_P1_frame_001140_8.png,10_RD_P1_frame_001140.png,8,719,63,4,15,Female,Brown,Gray
ob1_10_RD_P1_frame_001190_0.png,10_RD_P1_frame_001190.png,0,689,203,12,39,Female,Brown,Gray
ob1_10_RD_P1_frame_001190_1.png,10_RD_P1_frame_001190.png,1,1028,144,9,22,Female,Brown,Gray
ob1_10_RD_P1_frame_001190_2.png,10_RD_P1_frame_001190.png,2,713,61,5,14,Female,Brown,Gray
ob1_10_RD_P1_frame_001190_3.png,10_RD_P1_frame_001190.png,3,748,61,4,12,Female,Brown,Gray
ob1_10_RD_P1_frame_001190_4.png,10_RD_P1_frame_001190.png,4,691,67,8,18,Female,Brown,Gray
ob1_10_RD_P1_frame_001190_5.png,10_RD_P1_frame_001190.png,5,746,178,12,34,Female,Green,Black
ob1_10_RD_P1_frame_001190_6.png,10_RD_P1_frame_001190.png,6,737,171,15,33,Female,Brown,Gray
ob1_10_RD_P1_frame_001190_7.png,10_RD_P1_frame_001190.png,7,756,81,8,17,Female,Brown,Gray
ob1_10_RD_P1_frame_001190_8.png,10_RD_P1_frame_001190.png,8,770,79,8,18,Female,Brown,Gray
ob1_10_RD_P1_frame_001190_9.png,10_RD_P1_frame_001190.png,9,719,62,6,15,Female,Brown,Gray
ob1_10_RD_P1_frame_001290_0.png,10_RD_P1_frame_001290.png,0,698,185,12,39,Female,White,Black
ob1_10_RD_P1_frame_001290_1.png,10_RD_P1_frame_001290.png,1,758,59,5,14,Female,White,Black
ob1_10_RD_P1_frame_001290_2.png,10_RD_P1_frame_001290.png,2,717,70,4,12,Female,White,Black
ob1_10_RD_P1_frame_001290_3.png,10_RD_P1_frame_001290.png,3,723,69,3,14,Female,White,Black
ob1_10_RD_P1_frame_001290_4.png,10_RD_P1_frame_001290.png,4,765,171,12,33,Female,Green,Black
ob1_10_RD_P1_frame_001290_5.png,10_RD_P1_frame_001290.png,5,753,165,13,34,Female,White,Black
ob1_10_RD_P1_frame_001290_6.png,10_RD_P1_frame_001290.png,6,767,89,7,17,Female,White,Black
ob1_10_RD_P1_frame_001290_7.png,10_RD_P1_frame_001290.png,7,773,74,5,19,Female,White,Black
ob1_10_RD_P1_frame_001200_0.png,10_RD_P1_frame_001200.png,0,691,198,13,39,Female,White,Black
ob1_10_RD_P1_frame_001200_1.png,10_RD_P1_frame_001200.png,1,714,61,5,14,Female,White,Black
ob1_10_RD_P1_frame_001200_2.png,10_RD_P1_frame_001200.png,2,750,60,5,12,Female,White,Black
ob1_10_RD_P1_frame_001200_3.png,10_RD_P1_frame_001200.png,3,1029,142,12,28,Female,White,Black
ob1_10_RD_P1_frame_001200_4.png,10_RD_P1_frame_001200.png,4,694,65,8,17,Female,White,Black
ob1_10_RD_P1_frame_001200_5.png,10_RD_P1_frame_001200.png,5,748,179,12,33,Female,Green,Black
ob1_10_RD_P1_frame_001200_6.png,10_RD_P1_frame_001200.png,6,738,169,14,34,Female,White,Black
ob1_10_RD_P1_frame_001200_7.png,10_RD_P1_frame_001200.png,7,758,81,8,17,Female,White,Black
ob1_10_RD_P1_frame_001200_8.png,10_RD_P1_frame_001200.png,8,770,79,8,19,Female,White,Black
ob1_10_RD_P1_frame_001200_9.png,10_RD_P1_frame_001200.png,9,719,61,4,14,Female,White,Black
ob1_10_RD_P1_frame_001220_0.png,10_RD_P1_frame_001220.png,0,693,196,12,39,Female,White,Black
ob1_10_RD_P1_frame_001220_1.png,10_RD_P1_frame_001220.png,1,752,61,5,12,Female,White,Black
ob1_10_RD_P1_frame_001220_2.png,10_RD_P1_frame_001220.png,2,1031,138,12,29,Female,White,Black
ob1_10_RD_P1_frame_001220_3.png,10_RD_P1_frame_001220.png,3,703,68,7,14,Female,White,Black
ob1_10_RD_P1_frame_001220_4.png,10_RD_P1_frame_001220.png,4,754,176,12,34,Female,Green,Black
ob1_10_RD_P1_frame_001220_5.png,10_RD_P1_frame_001220.png,5,740,169,13,34,Female,White,Black
ob1_10_RD_P1_frame_001220_6.png,10_RD_P1_frame_001220.png,6,761,85,7,18,Female,White,Black
ob1_10_RD_P1_frame_001220_7.png,10_RD_P1_frame_001220.png,7,771,78,8,19,Female,White,Black
ob1_10_RD_P1_frame_001280_0.png,10_RD_P1_frame_001280.png,0,697,184,12,41,Female,White,Black
ob1_10_RD_P1_frame_001280_1.png,10_RD_P1_frame_001280.png,1,758,59,5,11,Female,White,Black
ob1_10_RD_P1_frame_001280_2.png,10_RD_P1_frame_001280.png,2,714,67,4,11,Female,White,Black
ob1_10_RD_P1_frame_001280_3.png,10_RD_P1_frame_001280.png,3,720,69,4,12,Female,White,Black
ob1_10_RD_P1_frame_001280_4.png,10_RD_P1_frame_001280.png,4,763,171,12,33,Female,Green,Black
ob1_10_RD_P1_frame_001280_5.png,10_RD_P1_frame_001280.png,5,750,166,15,34,Female,White,Black
ob1_10_RD_P1_frame_001280_6.png,10_RD_P1_frame_001280.png,6,765,88,8,17,Female,White,Black
ob1_10_RD_P1_frame_001280_7.png,10_RD_P1_frame_001280.png,7,773,74,6,19,Female,White,Black
ob1_10_RD_P1_frame_001210_0.png,10_RD_P1_frame_001210.png,0,692,197,12,39,Female,White,Black
ob1_10_RD_P1_frame_001210_1.png,10_RD_P1_frame_001210.png,1,751,61,6,12,Female,White,Black
ob1_10_RD_P1_frame_001210_2.png,10_RD_P1_frame_001210.png,2,1031,138,12,29,Female,White,Black
ob1_10_RD_P1_frame_001210_3.png,10_RD_P1_frame_001210.png,3,699,68,8,14,Female,White,Black
ob1_10_RD_P1_frame_001210_4.png,10_RD_P1_frame_001210.png,4,750,176,12,34,Female,Green,Black
ob1_10_RD_P1_frame_001210_5.png,10_RD_P1_frame_001210.png,5,738,169,16,34,Female,White,Black
ob1_10_RD_P1_frame_001210_6.png,10_RD_P1_frame_001210.png,6,759,82,7,17,Female,White,Black
ob1_10_RD_P1_frame_001210_7.png,10_RD_P1_frame_001210.png,7,771,78,8,18,Female,White,Black
ob1_10_RD_P1_frame_001240_0.png,10_RD_P1_frame_001240.png,0,694,192,13,40,Female,White,Black
ob1_10_RD_P1_frame_001240_1.png,10_RD_P1_frame_001240.png,1,753,56,6,15,Female,White,Black
ob1_10_RD_P1_frame_001240_2.png,10_RD_P1_frame_001240.png,2,709,67,5,13,Female,White,Black
ob1_10_RD_P1_frame_001240_3.png,10_RD_P1_frame_001240.png,3,758,173,12,33,Female,Green,Black
ob1_10_RD_P1_frame_001240_4.png,10_RD_P1_frame_001240.png,4,748,168,9,34,Female,White,Black
ob1_10_RD_P1_frame_001240_5.png,10_RD_P1_frame_001240.png,5,762,85,8,18,Female,White,Black
ob1_10_RD_P1_frame_001240_6.png,10_RD_P1_frame_001240.png,6,773,77,5,18,Female,White,Black
ob1_10_RD_P1_frame_001330_0.png,10_RD_P1_frame_001330.png,0,703,180,13,40,Female,White,Black
